index,frase_id,total_annotations,identidade,aparencia,papel_social,habilidades,valores,comportamentos,outros,valid_annotations,majority_vote,agreement_rate,frase,tem_padrao,real_class
11875,3462419,3,1,0,0,0,1,1,0,3,identidade,50.0,Você é uma menina má e merece apanhar.,Female,sim
11876,3462821,3,1,0,0,0,0,2,0,3,comportamentos,100.0,"As mina alucina, os muleque fica chocado.",Female,sim
11877,3463017,2,0,0,0,0,0,1,1,2,comportamentos,50.0,Com os grave na caixa eles tá ficando bravo.,Male,sim
11878,3463639,2,2,0,0,0,0,0,0,2,identidade,100.0,"De pé no chão, homem comum.",Male,sim
11879,3463806,3,1,1,1,0,0,0,0,3,identidade,50.0,"Ele era uma mulher preta
.",Female,sim
11880,3464154,4,2,0,1,0,1,0,0,4,identidade,100.0,"Parabéns mamãe, seu projeto de homem feliz deu certo
.",Male,sim
11881,3464244,1,0,0,0,0,0,0,1,1,outros,50.0,evitaram que ele fosse levado para a fogueira.,Male,sim
11882,3464322,1,1,0,0,0,0,0,0,1,identidade,50.0,A confiança é uma mulher ingrata numa orgia.,Female,sim
11883,3464455,3,1,0,1,0,0,1,0,3,identidade,50.0,"Tempo das mulher fruta, eu vim menina veneno.",Female,sim
11884,3464502,2,1,1,0,0,0,0,0,2,identidade,50.0,"Protagonista, ele preto sim.",Male,sim
11885,3464686,1,0,0,1,0,0,0,0,1,papel_social,50.0,"Ae ouvir teu bairro sussurar (cê sabe, mãe solteira é.",Female,sim
11886,3465183,2,2,0,0,0,0,0,0,2,identidade,100.0,Aleijadinho era rei.,Male,sim
11887,3465271,4,0,2,0,0,0,1,1,4,aparencia,100.0,"Ela não bem cuidada, ela era brilhante.",Female,sim
11888,3465318,5,1,2,0,1,0,1,0,5,aparencia,100.0,"Linda, sabe da sina, mina valentona.",Female,sim
11889,3465324,3,2,1,0,0,0,0,0,3,identidade,100.0,"Ela é purpurina, skinny e paquitona.",Female,sim
11890,3465348,3,1,0,1,0,0,1,0,3,papel_social,50.0,Ela é paz pra.,Female,sim
11891,3465359,2,1,0,0,0,0,1,0,2,identidade,50.0,"Eita, mulher durona
.",Female,sim
11892,3465391,3,1,0,1,0,0,0,1,3,identidade,50.0,"Talibã latino, menino bomba.",Male,sim
11893,3465723,2,1,0,0,0,0,0,1,2,identidade,50.0,Maria é faya.,Female,sim
11894,3466072,4,1,2,0,0,0,0,1,4,aparencia,100.0,O meu tenis tá furado e dos lado ele tá barreado.,Male,sim
11895,3466197,3,1,2,0,0,0,0,0,3,aparencia,100.0,Pensam que ela é gêmea.,Female,sim
11896,3466488,2,0,0,0,0,1,1,0,2,comportamentos,50.0,"De dar inveja, ele é puro, que nem.",Male,sim
11897,3466514,1,1,0,0,0,0,0,0,1,identidade,50.0,"Selva de pedra, menino microscópico.",Male,sim
11898,3467021,1,1,0,0,0,0,0,0,1,identidade,50.0,Mas homem mesmo é igual.,Male,sim
11899,3467336,6,1,0,2,1,1,1,0,6,papel_social,100.0,"Esses meninos são sangue, medo e pele.",Male,sim
11900,3467654,1,1,0,0,0,0,0,0,1,identidade,50.0,ele é igual a você foda-se a diferença.,Male,sim
11901,3467767,4,1,0,0,0,1,2,0,4,comportamentos,100.0,Vendo os gambé zoando os que é menino bom..,Male,sim
11902,3467820,4,1,0,0,0,1,1,1,4,outros,50.0,"Quero só a liberdade, igual o homem bicentenário, só de mostra meu ódio vou achar adversário, desnecessário, de juca no cenário,.",Male,sim
11903,3467869,2,0,0,1,0,1,0,0,2,papel_social,50.0,"Itaú, mais ele é feito pra você !.",Male,sim
11904,3468485,2,1,1,0,0,0,0,0,2,identidade,50.0,"Eu tenho, a mulher mais linda,.",Female,sim
11905,3468523,2,0,0,0,1,0,1,0,2,comportamentos,50.0,"Sem fada, mas cada play dos menino é mitológico
.",Male,sim
11906,3468660,1,0,1,0,0,0,0,0,1,aparencia,50.0,"Poucos conseguem dizer não pra grana e mulher gostosa, com interesse agradeço por ser um desses.",Female,sim
11907,3469005,1,1,0,0,0,0,0,0,1,identidade,50.0,"Nobre, Homem podre, pique.",Male,sim
11908,3469235,4,1,0,0,1,1,1,0,4,identidade,50.0,"Menino bom, sonhador, dedicado, de valor.",Male,sim
11909,3469371,2,0,1,0,0,0,0,1,2,outros,50.0,"cachê é pago em moedas, sonhando com minas nuas.",Female,sim
11910,3469525,1,0,1,0,0,0,0,0,1,aparencia,50.0,Moças bonitas com sorriso de.,Female,sim
11911,3469631,5,2,2,0,1,0,0,0,5,identidade,100.0,O que será dos bom vinhos e das garotas calientes?.,Female,sim
11912,3470379,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Se as mina é puta, ou algo mais.",Female,sim
11913,3470637,0,0,0,0,0,0,0,0,0,,0.0,Mas ela é capricórnio e resolve.,Female,sim
11914,3470639,7,2,0,0,1,2,2,0,7,identidade,100.0,Que ela é capricórnio e resolve.,Female,sim
11915,3470641,3,2,0,0,0,1,0,0,3,identidade,100.0,Ela é capricórnio e resolve.,Female,sim
11916,3470887,4,2,0,0,1,0,1,0,4,identidade,100.0,"Eles querem ser famosos, nós podemos ser mais
.",Male,sim
11917,3471101,3,1,0,1,0,0,0,1,3,outros,50.0,É difícil pra um menino brasileiro.,Male,sim
11918,3471103,1,0,0,0,0,0,0,1,1,outros,50.0,"Crescer um homem inteiro, muito mais do que metade.",Male,sim
11919,3472032,1,1,0,0,0,0,0,0,1,identidade,50.0,"Somos reis undergroud, matéria prima.",Male,sim
11920,3472985,2,1,0,0,0,0,0,1,2,identidade,50.0,"Eles são porcos num chiqueiro de inglória, irmão se.",Male,sim
11921,3473010,0,0,0,0,0,0,0,0,0,,0.0,e no olhar pureza das menina moça...,Female,sim
11922,3473303,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"(Aí cê diz pra ela assim ó, que ela vai ficar apaixonada,.",Female,sim
11923,3474038,2,1,0,0,0,0,0,1,2,identidade,50.0,Matilha de dois ou de homem grande vilão..,Male,sim
11924,3474103,5,1,0,1,1,1,1,0,5,identidade,50.0,"Matilha de dois, onde homem grande é vilão.",Male,sim
11925,3474362,5,1,0,0,2,0,2,0,5,habilidades,100.0,Homem fraco inseguro?,Male,sim
11926,3474383,2,0,0,1,0,1,0,0,2,valores,50.0,"e cada homem é um templo alheio ao nome e ao tempo, sem posses materiais a mercê do que o vento traz.",Male,sim
11927,3474517,1,1,0,0,0,0,0,0,1,identidade,50.0,e querer sumir calado por ver que ele virou passado.,Male,sim
11928,3474711,6,1,2,1,2,0,0,0,6,aparencia,100.0,"Menina preta perde infância, vira doméstica.",Female,sim
11929,3474740,3,0,0,2,1,0,0,0,3,papel_social,100.0,"Com 8 ela limpa casa de família, em troca de comida.",Female,sim
11930,3475681,4,1,0,1,0,0,2,0,4,comportamentos,100.0,Já que o rei não vai virar humilde eu vou fazer o humilde.,Male,sim
11931,3475921,2,0,0,0,0,0,0,2,2,outros,100.0,E manda umas rima até que ele fique farto.,Male,sim
11932,3476515,3,1,0,0,0,0,1,1,3,identidade,50.0,Carente de atenção ela ate-rroriza.,Female,sim
11933,3476526,4,1,1,0,0,0,1,1,4,identidade,50.0,"Moleque novo, tranquilo, deixou uma menina bela.",Female,sim
11934,3476899,2,1,1,0,0,0,0,0,2,identidade,50.0,É ver que a minha mina é linda.,Female,sim
11935,3476954,3,2,0,0,0,1,0,0,3,identidade,100.0,"Por isso, mulheres são a razão e a fração.",Female,sim
11936,3476962,2,1,0,0,0,0,1,0,2,identidade,50.0,Ela é política aplicada em conversas banais.,Female,sim
11937,3477047,0,0,0,0,0,0,0,0,0,,0.0,Eu disse: Senhor sou tão tímido!.,Male,sim
11938,3477252,3,1,1,0,0,0,1,0,3,aparencia,50.0,"E eu chego devagar porque ela frágil, ela frágil.",Female,sim
11939,3477254,5,2,0,1,0,1,1,0,5,identidade,100.0,Ela é mulher feita.,Female,sim
11940,3477277,0,0,0,0,0,0,0,0,0,,0.0,Ela é cortante fino.,Female,sim
11941,3477281,3,1,0,0,1,0,1,0,3,identidade,50.0,Ela é porrada e bomba.,Female,sim
11942,3477284,3,0,0,0,0,1,2,0,3,comportamentos,100.0,Ela acordou disposta a ser melhor que ontem.,Female,sim
11943,3477386,2,1,0,1,0,0,0,0,2,identidade,50.0,Meninos virgens de sofrimento na vida vão peidar.,Male,sim
11944,3477535,3,2,0,1,0,0,0,0,3,identidade,100.0,"ELA É GUERREIRA, ELA É BRASILEIRA!!
.",Female,sim
11945,3477612,6,2,2,0,0,1,1,0,6,identidade,100.0,"Eu vagabundo, ela linda.",Female,sim
11946,3478220,5,2,0,1,0,0,2,0,5,identidade,100.0,Ela é a paz pro.,Female,sim
11947,3478225,0,0,0,0,0,0,0,0,0,,0.0,ela é solução!.,Female,sim
11948,3478247,4,2,0,0,1,1,0,0,4,identidade,100.0,"Essa mulher é raridade, já virei fã.",Female,sim
11949,3478777,4,1,1,0,0,0,2,0,4,comportamentos,100.0,Ao lado de minha mãe sinto que ela tá bem melhor.,Female,sim
11950,3478951,0,0,0,0,0,0,0,0,0,,0.0,"E ele é grande o bastante, a gente cabe!.",Male,sim
11951,3479062,2,0,0,0,1,0,0,1,2,habilidades,50.0,Não é a prancha nem o pé ela é parafina.,Female,sim
11952,3479140,2,0,0,0,0,0,0,2,2,outros,100.0,"Cheio de minas terrestres
.",Female,sim
11953,3479337,3,1,2,0,0,0,0,0,3,aparencia,100.0,"Ela é tão bela, e eu tô sempre junto com ela.",Female,sim
11954,3479340,4,1,0,0,1,2,0,0,4,valores,100.0,"Ela é fiel, por isso nosso amor decola.",Female,sim
11955,3479345,0,0,0,0,0,0,0,0,0,,0.0,"E ela nem reclama, ela é meio calada.",Female,sim
11956,3479978,4,2,1,0,0,0,1,0,4,identidade,100.0,"Ela é pandora, ela é afrodite, ela vigora.",Female,sim
11957,3480794,4,2,0,0,0,1,1,0,4,identidade,100.0,Porque você não gostaria se ele fosse um cara grudento.,Male,sim
11958,3480816,5,1,0,1,0,1,2,0,5,comportamentos,100.0,"Mulher, talvez com ele seja igual.",Male,sim
11959,3481074,2,1,0,0,0,0,0,1,2,identidade,50.0,Nossa postura é um homem cego sem cão guia.,Male,sim
11960,3481369,0,0,0,0,0,0,0,0,0,,0.0,"Eu fico quieto, ela fica quieta
.",Female,sim
11961,3481380,2,0,0,0,0,0,0,2,2,outros,100.0,"Firmeza, firmão, tranquilo então.",N,nao
11962,3481407,3,1,0,0,1,0,1,0,3,identidade,50.0,Às vezes acho que a sina de todo homem pegador.,Male,sim
11963,3481476,5,1,1,0,1,1,1,0,5,identidade,50.0,"Homem rico nunca é feio ao olhar das vadia,.",Male,sim
11964,3481813,2,0,1,0,0,0,0,1,2,aparencia,50.0,"Menino novo chegava lá,.",Male,sim
11965,3481854,4,1,1,1,0,0,0,1,4,outros,50.0,"Menino novo chega a falar, me diz, quem eu tenho que matar?.",Male,sim
11966,3482144,2,0,0,0,0,2,0,0,2,valores,100.0,"Já que, Deus é o juiz e ele não amarela.",Male,sim
11967,3482535,2,0,0,0,0,1,1,0,2,valores,50.0,Que deus abençoe então o role dos menino bom.,Male,sim
11968,3482613,3,1,0,0,0,0,1,1,3,outros,50.0,"Uns mano sem respeito, e umas mina sapeca.",Female,sim
11969,3482649,1,1,0,0,0,0,0,0,1,identidade,50.0,Um homem respeitável um cara responsável.,Male,sim
11970,3482824,2,0,0,0,1,0,1,0,2,habilidades,50.0,"Salve, salve, mulher atuante.",Female,sim
11971,3482838,2,1,1,0,0,0,0,0,2,identidade,50.0,"Todas mulheres tão incríveis, tão belas.",Female,sim
11972,3483154,1,1,0,0,0,0,0,0,1,identidade,50.0,Eles tão vivos por um único motivo.,Male,sim
11973,3483365,0,0,0,0,0,0,0,0,0,,0.0,Se puxar pra sua mãe linda você vai ser.,Female,sim
11974,3483406,2,0,0,0,0,0,1,1,2,outros,50.0,"Deus, mataram um amigo meu, e ele tava errado.",Male,sim
11975,3483456,1,0,0,0,0,1,0,0,1,valores,50.0,Pensam que eles são rei.,Male,sim
11976,3483626,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Esqueceu o mundo e trabalhar sabe que ta fazendo o sapato que ele proprio nunca vai usar..,Male,sim
11977,3483722,1,0,0,0,1,0,0,0,1,habilidades,50.0,Já aprendi que nem todos os homens são iguais.,Male,sim
11978,3484068,2,2,0,0,0,0,0,0,2,identidade,100.0,"Ela é rap, ela é funk, ela é pagode.",Female,sim
11979,3484076,4,2,0,0,2,0,0,0,4,identidade,100.0,Ela é fruta rara da polpa.,Female,sim
11980,3484731,2,0,0,2,0,0,0,0,2,papel_social,100.0,Sorte a minha que eles são meus amigo.,Male,sim
11981,3484993,1,1,0,0,0,0,0,0,1,identidade,50.0,"Ela é tão louca, louca, louca.",Female,sim
11982,3485112,1,0,1,0,0,0,0,0,1,aparencia,50.0,Que essa mina é muita areia e tá olhando pra mim.,Female,sim
11983,3485113,2,0,0,0,1,0,1,0,2,habilidades,50.0,Olha só como ela dança facim.,Female,sim
11984,3485339,4,1,0,0,0,0,1,2,4,outros,100.0,Eu amava aquela moça sabias disso.,Female,sim
11985,3485511,3,2,0,0,1,0,0,0,3,identidade,100.0,Esses menino é pique.,Male,sim
11986,3485806,4,1,1,0,0,0,2,0,4,comportamentos,100.0,"É só os menino bom que trabalha e faz um som, pode pá que não dá outra, é nós..",Male,sim
11987,3485960,6,2,0,1,1,1,1,0,6,identidade,100.0,"Pros meus irmãos eu sou o sol, eles são o céu.",Male,sim
11988,3485982,2,1,0,1,0,0,0,0,2,identidade,50.0,"Aquiles era só soldado, tá bom parceiro.",Male,sim
11989,3486127,3,2,1,0,0,0,0,0,3,identidade,100.0,"O problema é que ela é feia e mesmo assim metida, o.",Female,sim
11990,3486135,5,2,1,0,0,1,1,0,5,identidade,100.0,"Essa menina é propagandoa enganosa, cê pensa até que.",Female,sim
11991,3486299,0,0,0,0,0,0,0,0,0,,0.0,"Ela dança, ela avança, ela é doida.",Female,sim
11992,3486314,3,1,0,1,1,0,0,0,3,identidade,50.0,Ela é a maquinista do meu trem sem freio.,Female,sim
11993,3486668,2,0,0,0,0,0,2,0,2,comportamentos,100.0,E eles vem doido procurando treta.,Male,sim
11994,3486972,6,2,0,0,1,2,1,0,6,identidade,100.0,"Um homem consciente, honesto e verdadeiro.",Male,sim
11995,3487377,4,1,1,1,0,0,1,0,4,papel_social,50.0,"A imagem do meu povo é uma tia cansada, calejada.",Female,sim
11996,3487379,2,0,0,0,0,0,0,2,2,outros,100.0,"Terra dourada, ó pátria amada mãe gentil.",Female,sim
11997,3487479,1,0,1,0,0,0,0,0,1,aparencia,50.0,"Menina linda, eu quero morar na sua rua
.",Female,sim
11998,3487510,0,0,0,0,0,0,0,0,0,,0.0,"Onde outros meninos iguais a ele sorriam, então não se assustem com monstros que voces criam
.",Male,sim
11999,3487566,3,1,0,1,0,0,0,1,3,identidade,50.0,De uma pátria mãe solteira da sua população.,Female,sim
12000,3487761,2,0,0,0,2,0,0,0,2,habilidades,100.0,"Daqui pra frente ele vai tratar diferente uma mulher
.",Male,sim
12001,3487935,2,1,0,1,0,0,0,0,2,identidade,50.0,"As mina que cola aqui, é as mina inteligente.",Female,sim
12002,3487936,4,2,0,1,0,1,0,0,4,identidade,100.0,"As mina consciente, que curte rap nacional.",Female,sim
12003,3488221,2,0,0,0,0,0,1,1,2,outros,50.0,"Quevedo teria medo aqui
.",Male,sim
12004,3488225,3,1,0,0,0,0,1,1,3,outros,50.0,"Quanto vale a solidão, se ela viér pro seu bem.",Female,sim
12005,3488389,0,0,0,0,0,0,0,0,0,,0.0,Meninos querem uma mina bonita.,Female,sim
12006,3489112,4,2,0,0,2,0,0,0,4,identidade,100.0,"Minha mãe foi escritora, foi atriz, cantora, foi compositora.",Female,sim
12007,3489566,2,1,0,0,1,0,0,0,2,identidade,50.0,"Ela é maluca, e eu sou o rei do virote.",Female,sim
12008,3489991,3,2,0,1,0,0,0,0,3,identidade,100.0,"Eu sou formação marginal, ela é magistrada.",Female,sim
12009,3489995,1,1,0,0,0,0,0,0,1,identidade,50.0,Ela é jóia rara.,Female,sim
12010,3490026,2,1,0,0,0,0,0,1,2,identidade,50.0,"Todos eles são especiais
.",Male,sim
12011,3490039,3,1,1,0,0,0,1,0,3,identidade,50.0,Ela é doce igual mel.,Female,sim
12012,3490316,2,0,0,0,0,0,2,0,2,comportamentos,100.0,"Ela tá virada, mais uma vez de rolê na quebrada.",Female,sim
12013,3490329,4,1,2,0,1,0,0,0,4,aparencia,100.0,Tanta rebeldia deixa ela ainda mais linda.,Female,sim
12014,3490583,3,1,2,0,0,0,0,0,3,aparencia,100.0,No primeiro rolê da quebra já trombei com a mina mais bela.,Female,sim
12015,3490596,3,2,0,0,0,0,1,0,3,identidade,100.0,E ela é brisa breve.,Female,sim
12016,3490642,1,1,0,0,0,0,0,0,1,identidade,50.0,Pra essas mina louca que só te inveja.,Female,sim
12017,3490650,3,2,0,0,0,0,1,0,3,identidade,100.0,Além de marrenta ela é esperta.,Female,sim
12018,3490651,1,1,0,0,0,0,0,0,1,identidade,50.0,Essa mina é foda.,Female,sim
12019,3490656,3,1,0,0,1,0,1,0,3,comportamentos,50.0,Eu te dou ele inteiro se você quiser.,Male,sim
12020,3490660,2,1,0,0,0,0,1,0,2,identidade,50.0,Eu vagabundo e ela bem discreta.,Female,sim
12021,3490677,3,1,0,1,0,0,1,0,3,papel_social,50.0,Ganhando o mundo com a mina mais top.,Female,sim
12022,3490765,2,1,0,0,0,0,1,0,2,identidade,50.0,Menina boa é um exemplo mais tudo muda moleque.,Female,sim
12023,3491162,2,0,0,0,0,0,1,1,2,outros,50.0,Os menino tá afoito e o corpo tá devendo.,Male,sim
12024,3491430,0,0,0,0,0,0,0,0,0,,0.0,"Hei mãe noite a senhora hoje tá linda, hein.",Female,sim
12025,3491493,3,1,1,0,0,0,0,1,3,outros,50.0,Tipo aquela hora que cê pensa essa mina é doida.,Female,sim
12026,3491515,3,2,0,0,0,0,1,0,3,identidade,100.0,Essa mina é doida.,Female,sim
12027,3491527,1,1,0,0,0,0,0,0,1,identidade,50.0,Descobriu que é menina fresca.,Female,sim
12028,3491680,1,0,0,0,0,1,0,0,1,valores,50.0,"Eu vou na paz né, o senhor é justo.",Male,sim
12029,3492136,2,2,0,0,0,0,0,0,2,identidade,100.0,"Pra um homem moderno, não devo nada pra ninguém.",Male,sim
12030,3492193,4,1,0,0,0,2,1,0,4,valores,100.0,"O Senhor é justo, o.",Male,sim
12031,3492194,1,0,0,0,0,1,0,0,1,valores,50.0,"Senhor é justo
.",Male,sim
12032,3492257,2,0,1,0,0,0,1,0,2,aparencia,50.0,olhos do beiça quando ele tá noiado..,Male,sim
12033,3492714,4,1,0,0,1,1,1,0,4,identidade,50.0,Ela é piriguete é patrícia do lado de lá não interessa.,Female,sim
12034,3493338,0,0,0,0,0,0,0,0,0,,0.0,"Vamos subindo a principal, que ela é bem fascinante.",Female,sim
12035,3493726,3,1,0,0,0,1,0,1,3,identidade,50.0,o que é preciso pra nois também pode ser preciso pra você.,Male,sim
12036,3493752,2,0,0,0,0,0,1,1,2,comportamentos,50.0,O que é preciso pra nois também pode ser preciso pra você.,Male,sim
12037,3493806,2,0,0,0,0,0,2,0,2,comportamentos,100.0,Essas meninas tão louca e não dormem.,Female,sim
12038,3493845,2,0,0,0,0,0,2,0,2,comportamentos,100.0,Essas menina tão louca e não dormem.,Female,sim
12039,3494029,3,1,2,0,0,0,0,0,3,aparencia,100.0,A barriga da mina já estava bem visível.,Female,sim
12040,3494770,3,1,0,0,0,0,2,0,3,comportamentos,100.0,"E ela é pólvora, e eu faísca.",Female,sim
12041,3494795,3,0,1,0,1,0,1,0,3,aparencia,50.0,"Garotas lindas, mas mentirosas.",Female,sim
12042,3495002,3,1,0,0,0,0,2,0,3,comportamentos,100.0,Vamo pra praça que as menina tá foguenta.,Female,sim
12043,3495366,3,1,1,1,0,0,0,0,3,aparencia,50.0,"Ela é a prova viva, que a vida é bela.",Female,sim
12044,3495406,2,1,0,0,0,1,0,0,2,valores,50.0,Podia viver a vida sem uma mulher diferente.,Female,sim
12045,3495717,2,1,0,0,0,0,1,0,2,comportamentos,50.0,Ainda lembro à senhora deprimida.,Female,sim
12046,3495731,0,0,0,0,0,0,0,0,0,,0.0,Sei que a senhora não é feliz eu também não.,Female,sim
12047,3496362,3,1,0,2,0,0,0,0,3,papel_social,100.0,E rei sem majestade é só um homem comum.,Male,sim
12048,3496427,2,1,1,0,0,0,0,0,2,identidade,50.0,A mina mais gostosa da quebrada do meu lado.,Female,sim
12049,3496494,4,2,0,1,0,1,0,0,4,identidade,100.0,"O senhor é meu pastor, ideias não me faltarão.",Male,sim
12050,3496848,3,1,0,2,0,0,0,0,3,papel_social,100.0,Minha mina pop star.,Female,sim
12051,3496942,2,1,0,0,0,0,1,0,2,identidade,50.0,Fulano regenerado porque no passado ele era drogado.,Male,sim
12052,3496945,2,1,0,0,0,0,0,1,2,identidade,50.0,"Ela ficou tão popular que hoje até deputado fuma
.",Female,sim
12053,3497051,2,1,0,0,0,0,1,0,2,identidade,50.0,Hoje só preciso de uma mina louca.,Female,sim
12054,3497154,1,1,0,0,0,0,0,0,1,identidade,50.0,Quem não se perde onde a pátria mãe gentil.,Female,sim
12055,3497549,2,0,0,0,0,1,0,1,2,outros,50.0,"Pensar custa caro, e o homem é mercenário..",Male,sim
12056,3497718,0,0,0,0,0,0,0,0,0,,0.0,Atitude e close de garota suicida.,Female,sim
12057,3498021,1,1,0,0,0,0,0,0,1,identidade,50.0,"Louco na cena ela é problema, ela é a liberdade plena.",Female,sim
12058,3498022,1,1,0,0,0,0,0,0,1,identidade,50.0,"Ela é algema, mas cê lidar com isso aqui.",Female,sim
12059,3498564,2,0,0,0,0,1,0,1,2,valores,50.0,Senhor é justo aí parceiro saiba disso.,Male,sim
12060,3498931,4,2,0,1,0,1,0,0,4,identidade,100.0,"Será um homem honesto, abençoado e bem sucedido.",Male,sim
12061,3498938,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Mais o senhor é justo, ai parceiro saiba disso.",Male,sim
12062,3499138,3,1,0,0,0,0,2,0,3,comportamentos,100.0,"Moleque, a sua mãe tá xaropando cabuloso lá atrás.",Female,sim
12063,3499635,3,1,2,0,0,0,0,0,3,aparencia,100.0,"E essas mina linda, no porte da matéria prima.",Female,sim
12064,3499647,5,2,0,1,0,1,1,0,5,identidade,100.0,E o homem branco é enjoado.,Male,sim
12065,3499715,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Que homem branco proibiu.,Male,sim
12066,3499802,1,0,0,0,0,0,1,0,1,comportamentos,50.0,"Rapaz comum na rua, me seguir não vale a pena.",Male,sim
12067,3499872,4,1,0,0,0,1,2,0,4,comportamentos,100.0,Entre a cruz e a espada sempre um homem humilde.,Male,sim
12068,3499933,0,0,0,0,0,0,0,0,0,,0.0,"Hoje aprendi, que o homem é traiçoeiro.",Male,sim
12069,3499960,3,1,2,0,0,0,0,0,3,aparencia,100.0,Ela é nave e ninguém pilota.,Female,sim
12070,3500524,3,1,0,0,0,0,2,0,3,comportamentos,100.0,Quis ser feliz dos contatos.,Male,sim
12071,3500546,2,2,0,0,0,0,0,0,2,identidade,100.0,Só um homem solitário na escuridão da cela.,Male,sim
12072,3501245,4,1,0,0,2,1,0,0,4,habilidades,100.0,Um homem inteligente de camelo não é ninguém.,Male,sim
12073,3501476,1,0,0,0,0,0,1,0,1,comportamentos,50.0,E não me dando as mesmas aulas que eles deram pros meus pais.,Male,sim
12074,3501524,1,0,0,0,0,0,1,0,1,comportamentos,50.0,Dizem as más línguas que ela é boa de (Alô!).,Female,sim
12075,3501581,3,0,0,1,0,0,2,0,3,comportamentos,100.0,Ela nunca dá mole pra ninguém.,Female,sim
12076,3501673,1,0,0,0,0,0,0,1,1,outros,50.0,"E ela foi sequestrada
.",Female,sim
12077,3501752,3,1,0,0,0,0,1,1,3,identidade,50.0,"Cê tenta ser contente e não vê que é revoltante, você tá sem emprego e a sua filha tá gestante.",Female,sim
12078,3501861,0,0,0,0,0,0,0,0,0,,0.0,(Mulheres vulgares.,Female,sim
12079,3501929,2,1,0,0,0,0,0,1,2,identidade,50.0,O quê que importa se ele é nordestino e você não?.,Male,sim
12080,3501930,1,1,0,0,0,0,0,0,1,identidade,50.0,O quê que importa se ele é preto e você é branco.,Male,sim
12081,3502055,1,1,0,0,0,0,0,0,1,identidade,50.0,"Meu pai, um homem sério, um gaúcho de.",Male,sim
12082,3502105,1,0,1,0,0,0,0,0,1,aparencia,50.0,Sorriso emocionado de um senhor experiente.,Male,sim
12083,3502362,1,0,0,0,0,1,0,0,1,valores,50.0,Dos homens importantes.,Male,sim
12084,3502532,0,0,0,0,0,0,0,0,0,,0.0,Quando ela é pura ela é eterna.,Female,sim
12085,3502624,0,0,0,0,0,0,0,0,0,,0.0,"A casa sem ele vai ser um tédio.
.",Male,sim
12086,3502968,1,0,0,0,0,0,0,1,1,outros,50.0,Fala a verdade porque ela é chave.,Female,sim
12087,3503327,3,1,0,0,1,0,1,0,3,identidade,50.0,Quando eu me sinto inseguro como um menino indeciso.,Male,sim
12088,3503496,4,1,2,1,0,0,0,0,4,aparencia,100.0,O quê que importa se ele é preto e você é branco?.,Male,sim
12089,3503882,3,1,0,0,0,2,0,0,3,valores,100.0,Os que trabalham não são homens livres e continuam.,Male,sim
