frase_id,frase,majority_vote
4112867,Lá vai ele sorridente.,comportamentos
4112882,Está no meu lar de volta aquela mãe diferente.,identidade
4112900,Com a volta da mãe diferente nosso ninho já tem mais calor.,
4112901,Ela hoje é mãe igual às outras e me ama com todo fervor.,papel_social
4113133,Moças bonitas que tinham na festa.,habilidades
4113141,"[Ai, ai, ai,ai moça bonita eu já me casei.",aparencia
4113187,Faremos à luta de homem perfeito.,outros
4113271,Ela foi maior artista.,valores
4113389,"Neste dia eu era um homem feliz muito apaixonado
.",identidade
4113591,Nossa mãe é a criatura.,identidade
4113604,"Amor de mãe é tão puro, claro como a luz do dia,.",outros
4113612,"Mãe não serás esquecida
.",comportamentos
4113632,Uma mulher tão bonita.,aparencia
4113847,(Alô senhoras e senhores muito boa noite.,comportamentos
4114180,E tomei conta do baile com trinta moças solteiras.,identidade
4114195,Gildo ta morto.,identidade
4114356,Teixeirinha são pescadores que diplomas têm.,habilidades
4114758,Dezoito mulheres casadas.,outros
4114777,Teixeirinha é bom.,identidade
4114871,Mulher é a flor perfumada.,
4115627,Papai na roça é um homem diferente.,papel_social
4115662,"Ele disse arrogante
.",identidade
4115851,Talvés foi melhor assim.,outros
4116016,"Lugar de homem valente, terra de moça bonita.",
4116205,Tem essa mulher tirana.,identidade
4116240,Mulher ruim sem coração.,identidade
4116450,Eu e a moça sobramos.,outros
4116500,ELA ERA FILHA ÚNICA.,identidade
4116522,Pra ser bem homem fui predestinado.,identidade
4116530,E nem a fibra da mulher gaúcha.,identidade
4116724,Ele: casei com uma moça gorda com cem quilos de gordura.,aparencia
4116730,Ele: ele de lá diz assim quanto osso prá adubo/ quero uma moça bem alta para ser o meu amorzinho.,aparencia
4116731,Ela: prá ti dar um beijo nela tem que subir num banquinho/ se eu resolver me casar moço baixinho é meu fraco.,aparencia
4116815,Faça tudo o que te mando/e não banque o homem mau.,papel_social
4116826,Cara de sapo rajado/essa menina é medonha.,aparencia
4117015,É uma cantora de linha e ele é o compositor.,identidade
4117035,Ele nunca vem sozinho/hoje eu te atiro no barro.,identidade
4117043,Tua cara é de baléia/se fosse a mulher divina.,aparencia
4117046,Se fosse a mulher divina/sou moreninha elegante.,identidade
4117154,Ele: é o seu flávio cavalcanti criticador é um abuso/ ele não pode cruzar nos lugares aonde eu cruzo/ qualquer dia ele solta/e eu faço ele dar mais volta/ do que porca em parafuso.,comportamentos
4117238,Ele: galo sem crista é galinha tu não vai perder cantando/ tu bem sabe que eu sou homem machismo aqui tá sobrando/ vai pra roda do fogão a cozinha esta te esperando.,identidade
4117239,Ela: a cozinha esta te esperando eu não nasci pra fogão/ costumo em homem pequeno dar um chute no garrão/ e guardar ele de molho na panela do feijão.,comportamentos
4117240,Ele: na panela do feijão diz que eu sou homem pequeno/ mas vive me convidando pra ir passear no sereno/ sabe que cobra muída são as que têm mais veneno.,comportamentos
4117242,Ele: da cara do zeca diabo não sou zeca diabo não/ sou mais valente que ele sou pior que o lampião/ muitas marias bonitas diz que eu sou bicho papão.,identidade
4117432,Flamengo ele é freguês.,papel_social
4117727,Quando ela está doente.,aparencia
4117788,Quantas moças bonitas tem aí.,aparencia
4117807,"Eu sou homem fanático ainda
.",identidade
4118146,Prá enterrar o teixeirinha/só assim a moça linda.,aparencia
4118463,"De muita moça solteira
.",identidade
4118575,A mulher querida preciso esquecer.,identidade
4118621,ENTROU UMA MOÇA CORRENDO.,comportamentos
4118676,A minha enfermeira linda curou o meu coração/a mais profunda amargura de uma recente paixão/ aquela ingrata que me abandonou está morendo está chegando ao fim/ só de ciúme enfermeira que está cuidando de mim/ já me pediu para voltar prá trás ainda diz que quem espera alcança/ já esqueceu que só me fez sofrer/ mulher ingrata feperca a esperança.,aparencia
4118749,Mulher linda.,identidade
4118773,E os rapazes são bons companheiros.,habilidades
4118914,De tudo ela é culpada.,identidade
4118998,Mulher amada pelo amor de.,identidade
4119163,"Terra de homem valente, lugar de moça bonita
.",habilidades
4119164,"Terra de moça bonita, ô meu.",aparencia
4119207,ele é valentão e eu sou repentista.,identidade
4119292,"Ela é boa, ela é minha, ela é sincera.",identidade
4119455,Ta certo que ela é nova.,aparencia
4119737,Moça mais linda que eu vi.,identidade
4119747,Ser um moço brasileiro.,identidade
4119756,Prefiro ver ela morta.,identidade
4119772,"É este o moço valente
.",comportamentos
4119869,A moça linda que chamamos.,aparencia
4120004,Atenção agora vai entrando em campo a equipe do rei leão.,outros
4120033,O elefante que é o juiz joga a moeda para cima que veio favorecer o rei leão.,identidade
4120560,"Até chorando ela é bonita”.
.",aparencia
4120812,Era um bando de moças bonitas.,aparencia
4120920,Homens fortes do.,aparencia
4121357,Já tive um lar e uma mulher bonita.,habilidades
4121369,"Mas perdi tudo por uma mulher querida
.",identidade
4121377,De uma mulher bonita que a gente ama..,aparencia
4121387,Um homem honesto.,identidade
4121508,Quando a miseria te rondar mulher ingrata.,valores
4121592,"Sei que é homem inteligente,.",identidade
4121735,O senhor é moço rico.,identidade
4121760,Me chamas de moço rico.,papel_social
4121770,Moço rico apaixonado.,identidade
4121801,Fui ver uma moça bonita imagem.,aparencia
4121814,Ela é delicada cinturinha fina.,identidade
4121820,Ela é professora é grande na escrita.,identidade
4121827,Quantas moças lindas têm um namorado.,aparencia
4121839,"Ó minas gerais, ó minas gerais.",outros
4121840,Ó minas gerais quanta saudades você me traz..,valores
4121842,Ó linda minas gerais.,aparencia
4121869,"Minas gerais votarei
.",outros
4121872,Ai eu vou eu vou lá prá minas gerais.,comportamentos
4121892,"Eu chego em minas gerais
.",habilidades
4121904,Minas gerais é riquíssima.,identidade
4122262,Como pode uma mãe ser ruim.,comportamentos
4122265,E um marido honrado a trabalhar.,identidade
4122355,Um homem direito o grande cantor regionalista..,outros
4122380,Sou homem igual a outro.,identidade
4122385,Detesto homem covarde.,comportamentos
4122406,Tua mulher viúva.,identidade
4122409,Deixa a mulher viúva.,identidade
4122416,Ver um homem covarde na guerra.,comportamentos
4122427,Mulher de homem covarde.,
4122441,Eu descobri ele anda apaixonado.,comportamentos
4122909,(Na maneira que toda menina moça.,identidade
4122944,Lhe amo menina bonita.,identidade
4122950,Na volta menina tão bela.,aparencia
4122956,Aonde passava a menina tão pura e divina.,aparencia
4123067,ELA RELEMBRA O PASSADO.,outros
4123310,Mulher igual a você.,identidade
4123354,"A moça mundial mais bonita
.",identidade
4123375,Ela era merecedora.,identidade
4123407,Essa mulher é uma falsa.,identidade
4123430,Sou aquele moço triste.,identidade
4123504,Ela é mocinha só tem quinze anos.,identidade
4123597,Ele é humano é nosso irmão nossa gente.,identidade
4123647,mulher grande é uma parada.,
4123667,ele é metido é valente.,identidade
4123672,Diz que mulher ciumenta.,comportamentos
4123711,É um homem irracional.,comportamentos
4123739,O machista é um homem bobo.,identidade
4123812,Bela mulher sedutora.,
4123842,"Ela é uma santa, mas não é santa virgem.",
4123857,Ela será muito feliz com outro alguém.,outros
4123956,Que é uma mulher divina.,aparencia
4124108,Mulheres perfumosa.,aparencia
4124187,"Eu não seria nunca mais um homem triste
.",identidade
4124381,A Senhora está feliz.,identidade
4125052,"Por uma moça bonita
.",aparencia
4125056,És um moço muito forte.,identidade
4125472,João já foi moço risonho.,comportamentos
4125520,Sou menino pobrezinho que não cansa de esperar.,comportamentos
4125530,O coração do menino é igual de um tico-tico.,identidade
4125533,Pobre menino sentadinho na calçada.,identidade
4125537,Muito chorei ao ver o menino triste.,
4125547,Noel não é só o menino nobre.,identidade
4125548,Também o menino pobre.,papel_social
4125614,Pensei ser um homem fino.,identidade
4125619,Sou um cavalheiro fino.,identidade
4126002,Zequinha um moço recém casado.,identidade
4126127,Já sabe que não é mole veja que moça teimosa.,identidade
4126637,Não quer mais arranha-céu minha querida é verdade.,identidade
4126923,Sou uma menina pura.,identidade
4127096,POR TUDO QUE ELE TEM FEITO.,outros
4127149,De uma mulher sincera.,identidade
4127234,Homem igual ao.,aparencia
4127269,Ele é louco anda doente.,identidade
4127344,"No rancho, ela está tristonha.",
4127676,"Depois de ser gente a mulher decente, as origens voltou.",identidade
4127684,Lhe tornei esposa desse homem honesto que lhe canta agora.,outros
4127692,Robou os meus filhos que eu amava e amo mulher desleal.,identidade
4127746,Lá na querência a mulher é simples.,identidade
4127748,Cá na cidade a mulher é isnobi.,identidade
4127764,"Do homem grosso que lavra e planta.
.",identidade
4127833,Rancheira moça bonita.,identidade
4127849,Rancheira é uma moça bela.,aparencia
4127954,Uma moça muito linda.,aparencia
4128159,Na verdade ela era bela.,aparencia
4128299,Mulher igual não conheço.,identidade
4128637,Todas elas bonitinhas.,identidade
4128837,"Era tarde ela estava perdida
.",comportamentos
4128872,Jacaré estou armado.,comportamentos
4128979,Mulher feia nesta terra não poderia nascer.,aparencia
4129038,"Quantas moças lindas que me dá saudade
.",aparencia
4129118,Antônio é santo casamenteiro.,identidade
4129125,Antônio é mais gostosa.,identidade
4129127,O patrulhense é um homem famoso.,identidade
4129187,"Deixei a minha terra, meu.",outros
4129311,Lugar de homem valente terra de moça bonita.,comportamentos
4129403,"Ele era meu companheiro ela sua namorada
.",
4129445,Sereia não é mulher.,identidade
4129454,Eu amo minas gerais.,identidade
4129473,Nalva és inteligente.,identidade
4129569,Senhora ela é tão bonita.,aparencia
4129897,Levando a mulher mais bela.,
4129990,Se eu encontrar uma mulher mais linda.,aparencia
4129996,Mulher mais linda que no mundo existe.,identidade
4130090,Moço bonito eu te adoro.,aparencia
4130114,"Não há mulher mais perfeita
.",identidade
4130223,Eu vou partir querida não chores.,outros
4130269,Sou a mulher fronteiriça na tradição rio-grandense.,identidade
4130329,"No meio de homem valente
.",identidade
4130357,"Mulher ingrata jamais te esqueci
.",identidade
4130459,Minha mãe virgem santa.,valores
4131124,A minha antiga namorada estava bela.,identidade
4131312,Eu sei que com eles estás revoltada.,comportamentos
4131380,Por eu trazer mulher bonita na garupa.,aparencia
4131443,Pareço menino triste que ainda não teve escola.,identidade
4131484,Este menino é virado.,identidade
4131521,Por uma moça bonita.,identidade
4131906,Você era filha de um homem nobre.,identidade
4132279,Representou enfim nossa mulher gaúcha.,identidade
4132463,"Que eu sem ela não posso ser feliz
.",comportamentos
4132743,Valente era nobre.,identidade
4133313,e da sua neta bonita.,aparencia
4133536,- aquele bandido pára pára que a tia marica tá toda arrepiada!.,
4133537,- afinal tia marica ele dançou e lhe deu algum beijo?.,outros
4133565,- a senhora na cozinha ficava muito engraxada tia marica?.,
4134232,"gaiteiro bom, moça bonita, muita animação.",aparencia
4135527,levando nos sonhos a moça morena.,identidade
4136239,estão falando que ela é muito coroa.,aparencia
4136240,ela é madura já tem mais de trinta anos.,identidade
4136258,dona de casa tem que ser mulher madura.,identidade
4136898,É a pujança de homens campeiros.,outros
4136955,Que a moça morena da flor no cabelo.,identidade
4137017,Se a moça fosse solteira.,identidade
4137073,"Que eu dançava, com a namorada primeira.",comportamentos
4137261,"Desde moço foi um lutador, teve a sina de ser um gaiteiro.",identidade
4137315,Ele foi o rei da trova e esse era o seu conceito.,papel_social
4138194,Marques sou tropeiro e domador.,
4140628,E a musa campeira que dorme em meus braços.,aparencia
4142840,Que os homens terrunhos de vozes serenas.,comportamentos
4143793,Desprezando um homem carinhoso tão puro e sincero.,identidade
4143847,Falei pra ela vou alevantar um rancho.,outros
4143893,?Mão na cabeça sim senhor tá armado?.,identidade
4143951,Ela tá puta da cara que saber onde eu dormi.,identidade
4144099,"As moça séria me querem, mas o pai sempre atrapaia.",identidade
4144337,"Obrigado pela prenda, minha mulher maravilha.",outros
4144382,"Tem tia loira tia morena, bastante tiazinha.",aparencia
4144395,"Menina moça donzela, essa valsa vou cantar.",aparencia
4144509,Ela é tão pequenininha que às vezes fico com dó.,aparencia
4144547,Que moça bonita que é a.,aparencia
4144586,Da mulher bonita moça brasileira.,identidade
4146158,minha muié é uma senhora séria.,identidade
4146161,"Vacê é touro, é valente cousa tal.",identidade
4147416,"Eu fui e disse pra ele, tua mina é muito bela, se você.",aparencia
4148242,"éguas lerdas e mulheres ligeira
.",aparencia
4148889,São esses menino alegre.,identidade
4149267,Que ela embrabece e me responde que eu sou caco.,identidade
4149275,"Só porque ela é caprichosa
.",identidade
4149306,Só porque ela é caprichosa.,aparencia
4149467,Ela é tiete de rodeio e de bailão.,identidade
4149476,"Ela é loira de farmácia cem por cento siricrone(2x)
.",aparencia
4149484,"Ela é falsa, mas abusa nos seus dotes de muié (2x)
.",papel_social
4149505,A mina versátil com lindas tatuagem.,aparencia
4149534,Menina nova é um perigo louco.,identidade
4149547,Mulher casada que me dá confiança.,comportamentos
4149551,"(Ahá, mulher casada é muito perigoso.",identidade
4149552,"E ainda mais se o marido é bravo)
.",identidade
4149565,"(Ahá, tem uma moça bem novinha aí me falando em casamento.",identidade
4149962,O Jayme ainda está vivo.,outros
4150022,Pra deixar ela legal.,identidade
4150052,Pra deixá ela legal.,identidade
4150853,Diz que o homem é medonho e eu não brinco com azar.,identidade
4150928,"Que cada vez que ele come fica tonto, louco, ansiado.",identidade
