frase_id,frase,majority_annotation
4573086,"O homem atual, na grande maioria, é carente da percepção da.",sim
7235,"Fuma um vape com gosto de ""hoje a mãe arrasa"" (Eh) Aprovеita e me leva pra tua casa (Eh-еh) Me promete prazer (Eh), preciso de amor não.",nao
9994,Se o senhor não tá lembrado.,nao
14630,Todos eles afim de entregar os irmão.,nao
14647,De um ônibus pra outro aquilo para ele era o fim.,nao
17793,Porque a confiança é uma mulher ingrata.,nao
18834,"Olha lá, ele não é feliz.",nao
21395,Só vou saber se ela é boa depois que eu tacar.,nao
23564,"Hoje eu vou ser seu, duble de marido yeah.",nao
24166,João tá certo.,nao
24508,"Quem conta conta muito e manda a inveja pra lá (Hahaha, a mina tá cara—) Sem camisa, copo na mão e.",nao
24631,Roma dentro da minha goma elas fica pelada.,nao
24978,Ela fica molhada quando vê um vida louca.,nao
25045,"Ela acha cativante, a vida do funk que nóis leva.",nao
25242,Fafá é cara e o.,nao
26611,Mas só quando ela voltar pros meu braços.,nao
32167,Jesus tava comigo.,nao
32498,Mãe pode ficar bem tranquila que as conta tá paga.,nao
33207,"Baile lotado, mas sem ela é vazio.",nao
37132,Ela faz mágica comigo.,nao
37836,Hoje ela joga pros mlk do.,nao
38777,Blunt é bombom uma taça de.,nao
39487,"Meu copo tava pink, joguei cinco e ele ficou muddy.",nao
40867,"Que eu gosto quando quica, quica, quica (ele mesmo, DJ João.",nao
43425,Que ela fosse igual a você...,nao
43988,Por mas que ela dê mole mas respeita a mina.,nao
49291,Deixa as mina louca.,nao
49403,"VG] Pego de lado, ela geme gostoso.",nao
53638,Se hoje ele é branco na poesia.,nao
53929,Toda menina baiana tem.,nao
59624,Por causa de quem eu amo vou deiar minas gerais.,nao
67255,DP Tudo aconteceu quando ela chegou atrasada.,nao
68001,Fala pra ele que ele foi usado.,nao
70041,"Dar uma namorada boa na piscina
.",nao
70831,Olha como ele baba.,nao
72616,"Passei e ela tá pousada

.",nao
75983,"Tu me mostrou que esse ditado, ele tava errado.",nao
77829,E nada vale um abraço se ele for falso.,nao
79636,"Eu beijo ela e ela bem contente, falo que é resumo se surpreende.",nao
80145,"Eu tô sedento, ela sedenta.",nao
80941,"O nosso amor, ele é feito de um fruto proibido

.",nao
84325,Já que ter carro daora pra eles é preciso.,nao
84545,Unha desenhada ela é top de linha.,nao
86349,"Ela quica demais
.",nao
87421,"Vai, ele não gira, capota.",nao
89598,"Senta pra caramba, essa menina escangalha.",nao
92890,Lula foi preso.,nao
93071,"Ela é mulher, não depende da gente.",nao
94190,E no mato ela foi encontrada.,nao
94194,Um sentimento por ela igual nois tem pela nossa favela.,nao
96910,Jesus está comigo pra sempre me levantar.,nao
98296,Pois se ele está comigo podes crer não é à toa.,nao
104027,"Essa história não é minha, mas só que ela é real.",nao
104068,Falei pra ele mano isso não é vida.,nao
104196,Deixa ela ofegante.,nao
105282,"E bem antes da hora ele já estava arrumado
.",nao
109280,"Nois vai raja, bota eles pra volta

.",nao
109326,"Nois vai raja, bota eles pra volta.",nao
114390,"As dama faz gostoso, quer casar e pôr sufoco.",nao
114737,"Serviço garantido, ela achou legal.",nao
115588,"Jesus foi pregado na cruz porque ele confio,.",nao
117935,Que a casa de um homem é um templo.,nao
117981,Que ele mesmo levantara.,nao
119134,Não rima com mãe gentil.,nao
119693,Ao abri-los ela não estará mais presente.,nao
121003,Tende piedade dos homens públicos e em particular dos políticos.,nao
122513,Menina mãe.,nao
122926,"E as mulheres estão ficando loucas, e há legiões delas carpindo.",nao
126081,"Drummond tem escrito ótimos poemas, mas eu larguei o.",nao
129896,"Bem, não vá deixar a sua mãe aflita.",nao
130323,Se o homem foi feito pra voar.,nao
140037,Hoje ela canta sozinha.,nao
148303,Bota o rei congo no congado.,nao
152421,"Mas enquanto ela ficava quietinha lá dentro, que felicidade!",nao
155044,Ele será promovido.,nao
155108,Senhor está quebrado.,nao
156890,Do que ele mesmo criou.,nao
157984,Chora a nossa pátria mãe gentil.,nao
160924,Senhor mandou prender negro.,nao
162471,"Oh, Deus como sou infeliz.",nao
162485,"Oh, Deus como sou infeliz  .",nao
168136,Esperando ele vortar.,nao
169436,"Pra ele próprio depois derrubar, derrubar, derrubar.",nao
169583,"Enquanto ela deu duro, não deram valor.",nao
169651,Enquanto o que eles querem é diferente.,nao
173844,Igual a tia ziata.,nao
178623,"Porque ela já tem um namorado legal, Descolado, tranquilo e astral, Que é até meu amigo...",nao
179591,Se pra ela é champagne e caviar.,nao
182875,"Ao se aninhar nos labirintos do meu coração, Vá que ela fique amuada.",nao
183323,Faz tempo que ele está vazio.,nao
190486,Quem é você pra querer julgar o mundo dizendo que ele é imundo se a sua própria mente você não pode limpar ?,nao
192635,"É Pra que falar, Nem vou pensar, Ela vai var.",nao
192749,"Se essa vida é bonita, ela é feita pra sonhar.",nao
195169,Você só aparece pra me destruir [...] Eu vou beber pra te esquecer...,nao
205771,A mãe passava neocid no piolho do filho.,nao
213635,"Avistar mina mais linda, logo que amanhecer.",nao
214262,Pegava onda e mil garotas afim..,nao
218749,Se ela não fosse casada eu lhe passava uma cantada.,nao
219639,Elídio que ele desce mais gelado.,nao
221760,Paulão tá puto com as rádios vendidas que não tocam seu som.,nao
222173,Elas sabem ser chatas quando querem.,nao
222396,Já tive namorada economista.,nao
223161,Ela tá cheia de vertigens.,nao
223415,E por falar em teses e na pátria amada mãe gentil.,nao
226394,Lanterna tá quebrada.,nao
232870,Ele é meu amigo.,nao
233059,Ela é minha amiga (ela está aqui).,nao
233164,Dentro de min ela segura minha mão.,nao
241854,De que ele não foi capaz de compreender o que ela.,nao
245640,Cristo não é biscoito.,nao
247845,ela tava certa.,nao
248052,Tapa na cara do homem hipócrita....,nao
250860,Sandrinha era caçadora e os ômi a caça.,nao
251137,"Ela está suada, pronta prá se derreter.",nao
252971,Essa mulher completa a minha tara.,nao
260572,Ela é feita pra apanhar!.,nao
260703,Nunca vi rapaz solteiro.,nao
261163,Quis ser reconhecido no futuro.,nao
263854,Porque ele é contigo.,nao
265380,"O Senhor é meu pastor e nada me faltará,.",nao
266117,Pois com ele seguro serás.,nao
268155,"Ando pela rua, vejo uma garota desfilar.",nao
269260,"Ele é o criador da terra, ceu e mar.",nao
271138,Ele está comigo.,nao
274875,Eles estão parados de pé.,nao
274907,Eles para serem eles mesmos e quando por instinto.,nao
278059,porque ele é eterno em te comprometer.,nao
280277,Esse amor que nunca vem.,nao
281462,Ela está pronta e se vestiu pra matar.,nao
285106,Se tinha uma garota que ele fica afim.,nao
290435,Rosa é cor de gay.,nao
297471,Pra puxar o fio da paixão.,nao
298646,Se ela está presente eu vou...,nao
298684,"Se ela está presente eu vou, eu vou.",nao
300169,Ela flutuava lépida.,nao
300585,Todas elas juntas vão dizer: é tarde.,nao
309339,Traz de volta o tempo que ele mesmo levou.,nao
314149,Ele é todinho seu.,nao
318645,Lembro que ele estava inteiro direito.,nao
326032,Companheiros ela vive tão distante.,nao
326396,Se quiser que eles sejam embalado.,nao
326502,O astro rei majestoso nas manhãs mais coloridas.,nao
328785,Tá pra nascer a mulher capaz de me fazer chorar.,nao
328942,Tá pra nascer uma mulher capaz.,nao
330532,Pobre mulher tinha sido obrigada.,nao
331402,Até chegar lumiar.,nao
334001,Serviço de seis peões ele sozinho me fez..,nao
343526,Menina preciso dizer.,nao
351568,Foi ela mesma quem me disse pra eu te procurar.,nao
354541,Na segunda ela muscula pra perder sua barriga.,nao
363434,Maria que ela vai passeá.,nao
363704,Deus mandasse ele mesmo que fosse aleijado.,nao
363890,Depois arrumo uma agulha com barbante e a minha filha rosina te remenda num instante.,nao
364751,gostei de uma mulher foi minha infelicidade aluguei um.,nao
365382,"Que o senhor mesmo matou, ai.",nao
366551,Um homem quando tá apaixonado se arrisca e vai com tudo pra valer.,nao
367279,Quero a morte para ele ser feliz.,nao
367322,Jacozinho já tava impedido.,nao
367805,Na planície do oceano.,nao
368729,Chamando a sua atenção e dos senhores jurados.,nao
368732,Ouçam a voz da consciência julguem senhores jurados.,nao
369039,Eu sou rapaz solteiro atrás não deixo pensão.,nao
369297,Ela é considerada.,nao
369511,Logo ele foi convidado.,nao
370724,Vai até minas gerais.,nao
370732,Chegando em minas gerais.,nao
372680,Tenho certeza que ela está desesperada.,nao
373302,Senhor radialista lhe escrevo esta carta.,nao
373306,"E muito obrigado, senhor radialista.",nao
373341,Enquanto ele vive fraco.,nao
374762,Ele foi acorrentado.,nao
375974,Mas por enquanto deixa ela quieta.,nao
376145,Gumercindo pro revanche logo ele foi convidado.,nao
377566,"Deus tarde, mas não falta, Ele é justo.",nao
377999,Visitei minas gerais que é o berço onde nasci.,nao
378029,Levei ela confiante ao.,nao
379235,Deus oh senhor poderoso eu lhe faço um pedido.,nao
379309,Ela é culpada auê uê uê ê boi.,nao
379652,Com grande esperança ele luta sozinho.,nao
379712,"Deus sabe, minha gente.",nao
380310,Mas se eu pegá esse gato eu vô fazê ele miá em dó maior.,nao
380506,Me disseram que ela foi vista com outro.,nao
380750,A minha filha querida.,nao
384813,Rapaz é difícil demais gostar.,nao
385605,Já descobri que ele é seu ex.,nao
385769,"Ela perde o controle, ela fica animadinha.",nao
386385,Bebe la a cachaça ela é muito boa.,nao
386452,eutão da licença seu moço zumbi por zumbi ja vivi.,nao
386555,Bebe lá a cachaça ela é muito boa.,nao
391134,"sonho com as madrugada,.",nao
392124,"Quando ela quis casar,nao achou nenhum rapaz é desengano da vida,que o tempo leva e ano traz,ficou sozinha no mundo quando morreram seus pais,hoje vive com a saldade que do seu peito nao sai..",nao
393874,Herói foi consagrado.,nao
395887,A partir desse momenteo santo reis é meu protetor.,nao
396203,Ele também sofreu calado ausente do paizinhos seus.,nao
396609,Ele foi aprisionado.,nao
396611,Ele então foi enforcado.,nao
397556,"O Brasil caboclo, ele é vosso e é meu!.",nao
397853,Companherada é hora da partida.,nao
398780,Passa mês e passa ano e a minha vida levo a chorar.,nao
400099,Eu provei que eles tavam enganados.,nao
401994,Com outro ela foi morá.,nao
405953,pego na cintura dela que ela tarraca em mim.,nao
405959,pego na cintura d'ela que ela tarraca em mim!.,nao
406151,Senhora não lastimo mais a sorte.,nao
406923,"Com ele foi interrado,.",nao
409147,só não arrisco mexer com mulher casada.,nao
410715,"Não vem fazer charminho pra me ter,.",nao
412064,"E se ele achar ruim, eu mando ele vir beber (Repete).",nao
418967,E nois ia conversano.,nao
419136,João-de-Barro fez a casa hoje ele é proprietário..,nao
420039,"A viola está chorando, saudade sente também...ela foi a companheira, parceira como ninguém...num soluço de saudade fazendo ponto....",nao
420942,"O rei vai ficar sozinho, e a rainha vai comigo....",nao
421830,Filhos de homem direito.,nao
422859,Com ele vai ser ferido....,nao
423040,"Gavião tava contente de gravatinha vermelha,.",nao
423395,"O menino estava vivo, seu pai disse a soluçar..",nao
425806,ele desapareçeu.,nao
425901,Pois sem ela não consigo ser feliz na minha vida....,nao
427005,Dinheiro e mulher bonita eu sempre andei atrás.,nao
429109,pra ele é café pequeno.,nao
429344,Pra ele não farta amor.,nao
431231,Ela foi cruel ao renunciar meu amor sincero.,nao
434457,Pelos caminhos da vida ela está sempre presente.,nao
434884,Mas se ele for casado também leva na lembrança.,nao
435062,Picasso fosse vivo ia pintar tabuleta.,nao
435689,Presidente não congele beijos de mulher bonita..,nao
438489,Filha menina escolhida por.,nao
440219,O vosso rei saudai.,nao
441909,"Quando ele pulsa, ela sangra vermelha.",nao
442698,Pois o homem é o exercício que faz.,nao
442744,"Ela não quer ser tratada, doutor.",nao
445918,"Tudo que incomoda a eles, eles dizem está errado então quem é o marginal?.",nao
447276,Ela quer ficar sozinha.,nao
447299,E mesmo se gritar ela não pode ser ouvida.,nao
448286,Só espero que ela seja bem guardada....,nao
451361,Não que eu achasse que ela não fosse capaz....,nao
453819,A TELA PLANA NÃO DEIXA ELE PERCEBER.,nao
455703,"O amor, ele mesmo, em carne e osso.",nao
457693,Ela está pronta.,nao
458280,E ele bem alto gritava ao pé do ouvido.,nao
463032,Ele é bigno e.,nao
463208,"O caminho do homem é tão escuro,.",nao
470049,Ela é a mais top ela é musa do morrão.,nao
470137,Hoje ele ta carente.,nao
470356,Senão ela acha ruim.,nao
473408,"-Alô meu povo, é hoje que o chão treme a casa cai, mulher dexo marido, filha mama no pai, só pra segui a turma do chapéu que sabe a onde vai.",nao
474484,Diz que a mulher apronta.,nao
475097,Se ela continuar nervosa não sei se vou aguentar.,nao
475148,"tem alguem que eu adoro, ela é minha ilusão.",nao
475766,SEM ESSA MULHER NADA FAZ SENTIDO.,nao
476225,E ela ficava sozinha.,nao
476767,Aquela que o senhor foi avalista do sampaio.,nao
477169,O moço zequinha amava a priminha.,nao
479197,"Acho que ela nao está boa da cabeça, mas antes que o mal cresca eu vo ter que me virar..",nao
480523,"Mulher sozinha tô na cola, tô na fita.",nao
480939,O amor que sinto por ela é igual polia e correia.,nao
485337,Noel vai trazer muito presente.,nao
491276,As tuas lágrimas ele mesmo recolheu.,nao
491350,Jesus está comigo ele é o meu amigo.,nao
493289,"É de vitória em vitória, sempre confiando, se jesus é comigo, não corro perigo em nenhum momento.",nao
495392,Com a casa cheia de neto e nem uma filha casada.,nao
495659,Por você ela foi desprezada.,nao
496646,Ele ficou tão contente.,nao
497293,Eu quero a tua imagem querida sempre presente.,nao
497453,A comida é do senhor nóis não pode por a mão.,nao
498462,Eles andam prevenido.,nao
498924,Muito dinheiro ele apostô.,nao
502777,Que o moço tava acompanhado.,nao
502790,"O moço tava acompanhado com a irmã dele,.",nao
503832,"Mãe não tem sido fácil eu sei,.",nao
504076,Minha filha inocente.,nao
506751,o coração de um homem fica mudo e chora.,nao
508080,Que além dos três reis magos outro.,nao
512939,Já tive mulher menina.,nao
514598,Prá cumprir sua promessa a moça veio ligeiro.,nao
516368,Que ela não fique maluca.,nao
518718,Mãe purdença inda num cuieu o ai.,nao
519425,Ele bate forte por você.,nao
519673,"Ele vai ser seu amigo, te chamar pra tomar uma.",nao
520996,pra deixar a mulher contente.,nao
525528,"A vida as vezes te machuca, e ela mesma da a cura.",nao
527868,pra ele é um trunfo.,nao
535482,"de amor, delicadeza a ela mesma.",nao
536649,Se nem tudo experimentou.,nao
537090,"Não apresse o rio, ele corre sozinho.",nao
537092,Ele corre sozinho.,nao
541846,Ela é sempre igual.,nao
543886,Sempre te vejo pelo espelho do meu carro.,nao
553233,la vem o homem homem homem.,nao
553243,la vem o homem homem e o que e que ele tem.,nao
553830,O destino ninguem muda ele é perfeito.,nao
558309,deixa qualquer homem louco.,nao
559761,Vou buscar ela ligeiro.,nao
560406,Amor ele é feito de coisas pequenas.,nao
561192,"vez ela judia, Deus do céu que covardia.",nao
561291,O meu amor por essa moça é tão grande.,nao
563620,Ela é comprometida.,nao
563791,Que o que ela fez foi ruim.,nao
567866,A moça tava montada.,nao
568107,"Vancê vai viver contente, nada, nada te aborrece.",nao
568503,Todas quinze ele ganhô.,nao
568736,Essa moça foi dizêno nóis pode fazê o torneio.,nao
569656,"Essa mulher foje muito,.",nao
569679,Elas são tão parecidas.,nao
571603,Casquinha é bom de se tirar.,nao
573834,Outra vez ela judia.,nao
574657,"Sertanejo é bailão,.",nao
576653,E todo homem fica brega por causa de uma mulher.,nao
577314,Ela vai deixando vazio o quarto e o coração.,nao
581423,Só mandou mulher bonita.,nao
585920,"Deus, ela foi capaz de me dizer que gosta de outra pessoa,.",nao
587205,Eu quero futebol e ela quer aeróbica.,nao
587206,Eu tomo uísque e gelo e ela pura vodca.,nao
589195,Só eu sei que os meus olhos.,nao
589239,Pra ela não preciso dar nenhuma explicação.,nao
589354,Se tentar morder o travesseiro vai rasgar ele inteiro você não vai aguentar.,nao
591842,"Se ela for presa, eu também vou em cana.",nao
592446,Só me ver que ela fica animadinha.,nao
592961,Menina estou intrigado este seu noivado já não tem mais fim.,nao
593014,Ela fica louca.,nao
593504,Ele faz careta.,nao
594468,Assim como os três reis magos.,nao
595779,Minas é florido.,nao
598302,O santo nome de mãe é a palavra mais querida.,nao
600209,Eu recebi um convite veio de minas gerais.,nao
600240,Dormindo sobre ele como era bom sonhar.,nao
601236,Que mulher igual a minha.,nao
602124,Ana foi chamada no banco de olhos.,nao
606607,Já me disseram que ela foi vista com outro.,nao
607099,Torcendo pra que ela mesma descubra no meu jeito de olhar.,nao
607102,"Dizer pra ela não é culpa minha, mas é minha solidão..",nao
610324,Foi levado pro deserto aonde ele foi tentado.,nao
611211,Faz homem grande chorar.,nao
611348,"Ela gasta muito pouco, ela é coisa de louco.",nao
